torque,speed,time
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:09
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:10
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:11
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1477.000000,2024-12-23 16:28:12
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1478.000000,2024-12-23 16:28:12
-0.190000,1477.000000,2024-12-23 16:28:13
-0.190000,1477.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:13
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:14
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:15
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:16
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:17
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1477.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:18
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:19
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:20
-0.190000,1478.000000,2024-12-23 16:28:21
-0.190000,1478.000000,2024-12-23 16:28:21
-0.190000,1477.000000,2024-12-23 16:28:21
-0.190000,1478.000000,2024-12-23 16:28:21
-0.190000,1478.000000,2024-12-23 16:28:21
-0.190000,1477.000000,2024-12-23 16:28:21
-0.190000,1478.000000,2024-12-23 16:28:21
-0.190000,1478.000000,2024-12-23 16:28:21
-0.190000,1478.000000,2024-12-23 16:28:21
-0.190000,1477.000000,2024-12-23 16:28:21
-0.190000,1477.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:22
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:23
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:24
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:25
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:26
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:27
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:28
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:29
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:30
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:31
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1478.000000,2024-12-23 16:28:32
-0.190000,1477.000000,2024-12-23 16:28:33
-0.200000,1477.000000,2024-12-23 16:28:33
-0.210000,1477.000000,2024-12-23 16:28:33
-0.220000,1477.000000,2024-12-23 16:28:33
-0.230000,1477.000000,2024-12-23 16:28:33
-0.250000,1477.000000,2024-12-23 16:28:33
-0.260000,1477.000000,2024-12-23 16:28:33
-0.270000,1477.000000,2024-12-23 16:28:33
-0.270000,1477.000000,2024-12-23 16:28:33
-0.280000,1477.000000,2024-12-23 16:28:33
-0.280000,1477.000000,2024-12-23 16:28:34
-0.280000,1477.000000,2024-12-23 16:28:34
-0.280000,1478.000000,2024-12-23 16:28:34
-0.280000,1477.000000,2024-12-23 16:28:34
-0.280000,1477.000000,2024-12-23 16:28:34
-0.280000,1478.000000,2024-12-23 16:28:34
-0.280000,1478.000000,2024-12-23 16:28:34
-0.290000,1477.000000,2024-12-23 16:28:34
-0.290000,1477.000000,2024-12-23 16:28:34
-0.300000,1477.000000,2024-12-23 16:28:34
-0.310000,1477.000000,2024-12-23 16:28:35
-0.320000,1477.000000,2024-12-23 16:28:35
-0.320000,1477.000000,2024-12-23 16:28:35
-0.330000,1477.000000,2024-12-23 16:28:35
-0.330000,1478.000000,2024-12-23 16:28:35
-0.330000,1478.000000,2024-12-23 16:28:35
-0.330000,1478.000000,2024-12-23 16:28:35
-0.330000,1478.000000,2024-12-23 16:28:35
-0.330000,1478.000000,2024-12-23 16:28:35
-0.330000,1478.000000,2024-12-23 16:28:35
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:36
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1477.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:37
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:38
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:39
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:40
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:41
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:42
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:43
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:44
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:45
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:46
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:47
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:48
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:49
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:50
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1477.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:51
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:52
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:53
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:54
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:55
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:56
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:57
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:58
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:28:59
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:00
-0.340000,1478.000000,2024-12-23 16:29:01
-0.340000,1478.000000,2024-12-23 16:29:01
-0.340000,1478.000000,2024-12-23 16:29:01
-0.340000,1478.000000,2024-12-23 16:29:01
-0.330000,1478.000000,2024-12-23 16:29:01
-0.330000,1478.000000,2024-12-23 16:29:01
-0.330000,1478.000000,2024-12-23 16:29:01
-0.330000,1478.000000,2024-12-23 16:29:01
-0.330000,1478.000000,2024-12-23 16:29:01
-0.330000,1478.000000,2024-12-23 16:29:01
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:02
-0.330000,1478.000000,2024-12-23 16:29:03
-0.330000,1478.000000,2024-12-23 16:29:03
-0.330000,1478.000000,2024-12-23 16:29:03
-0.330000,1478.000000,2024-12-23 16:29:03
-0.330000,1478.000000,2024-12-23 16:29:03
-0.330000,1478.000000,2024-12-23 16:29:03
-0.340000,1478.000000,2024-12-23 16:29:03
-0.340000,1478.000000,2024-12-23 16:29:03
-0.340000,1478.000000,2024-12-23 16:29:03
-0.340000,1478.000000,2024-12-23 16:29:03
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:04
-0.340000,1478.000000,2024-12-23 16:29:05
-0.340000,1478.000000,2024-12-23 16:29:05
